2018/2/21 2:00,21,7.14,2.34,320,20,4.72,1.18,29.5,0.002L,0.005L,1L,0.1L,0.02L,0.02,6.05,1.09,0.04,0.02,9.58,228
2018/2/21 4:00,20.9,7.13,2.54,327,20,4.69,1.172,29.3,0.002L,0.005L,1L,0.1L,0.02L,0.02,5.87,1.1,0.01,-0.02,2.75,229
2018/2/21 6:00,20.8,7.13,2.28,317,19,4.74,1.184,29.6,0.002L,0.005L,1L,0.1L,0.02L,0.01,5.09,1.1,0.01,-0.02,1.6,229
2018/2/21 8:00,20.6,7.13,2.35,329,18,4.76,1.191,29.8,0.002L,0.005L,1L,0.1L,0.02L,0.01,3.83,1.1,0,-0.03,0.46,229
2018/2/21 10:00,20.5,7.11,1.85,327,21,4.78,1.194,29.8,0.002L,0.005L,1L,0.1L,0.02L,0.03,6.23,1.11,0.04,0.02,9.2,230
2018/2/21 12:00,20.3,7.13,2.11,314,21,4.82,1.204,30.1,0.002L,0.005L,1L,0.1L,0.02L,0.02,8.08,1.13,0.06,0.04,14.4,232
2018/2/21 14:00,20.4,7.11,2.26,323,23,4.82,1.204,30.1,0.002L,0.005L,1L,0.1L,0.02L,0.03,8.91,1.1,0.05,0.03,11.4,229
2018/2/21 16:00,20.3,7.11,1.91,310,22,4.85,1.213,30.3,0.002L,0.005L,1L,0.1L,0.02L,0.01L,7.84,1.35,0.04,0.02,10.7,255
2018/2/21 18:00,20.1,7.1,1.7,329,22,4.91,1.226,30.7,0.002L,0.005L,1L,0.1L,0.02L,lr,8.13,1.37,0.03,0,7.97,257
2018/2/21 20:00,19.9,7.09,1.57,326,22,4.97,1.242,31,0.002L,0.005L,1L,0.1L,0.02L,lr,8.55,1.13,0.07,0.06,16.7,232
2018/2/21 22:00,19.7,7.09,0.83,335,25,5.2,1.299,32.5,0.002L,0.005L,1L,0.1L,0.02L,lr,9.02,1.13,0.05,0.03,12.1,232
2018/2/22 8:00,19.1,7.07,0.77,315,24,5.4,1.35,33.8,0.002L,0.005L,1L,0.1L,0.02L,lr,3.49,1.13,0.02,-0.01,4.18,232
2018/2/22 10:00,19.1,7.06,0.91,329,25,5.5,1.374,34.4,0.002L,0.005L,1L,0.1L,0.02L,lr,6.14,1.12,0.09,0.08,20.8,231
2018/2/22 12:00,18.8,7.05,0.92,338,29,5.87,1.467,36.7,0.002L,0.005L,1L,0.1L,0.02,0.01L,16.84,1,0.12,0.11,26.2,218
2018/2/22 14:00,18.7,7.05,1,322,30,6.09,1.522,38.1,0.002L,0.005L,1L,0.1L,0.02,0.01L,15.37,0.98,0.09,0.07,19,216
2018/2/22 16:00,18.6,7.05,1.03,346,33,6.36,1.59,39.8,0.002L,0.005L,1L,0.1L,0.04,0.01L,14.02,0.97,0.08,0.07,17.4,215
2018/2/22 18:00,18.5,7.04,1.24,346,32,6.56,1.641,41,0.002L,0.005L,1L,0.1L,0.04,0.01L,11.83,1.03,0.06,0.04,12.4,221
2018/2/22 20:00,18.4,7.05,1.01,312,32,6.8,1.699,42.5,lr,0.005L,1L,0.1L,0.05,0.01L,12.84,1.03,0.1,0.09,22.1,221
2018/2/22 22:00,18.4,7.04,0.99,321,30,6.83,1.708,42.7,0.002L,0.005L,1L,0.1L,0.04,0.01L,14.79,1.03,0.08,0.07,18.8,221
2018/2/23 0:00,18.4,7.04,1.38,325,29,6.83,1.707,42.7,lr,0.005L,1L,0.1L,0.04,0.01L,13.82,1.04,0.1,0.08,21.1,222
2018/2/23 2:00,18.3,7.04,1.09,327,28,6.83,1.706,42.7,lr,0.005L,1L,0.1L,0.04,0.01L,6.63,1.03,0.04,0.02,9.94,221
2018/2/23 4:00,18.2,7.04,1.08,338,27,6.74,1.684,42.1,lr,0.005L,1L,0.1L,0.04,0.01,5.32,1.03,0.02,0,5.52,221
2018/2/23 6:00,18.2,7.04,1.35,324,27,6.76,1.689,42.2,lr,0.005L,1L,0.1L,0.04,0.01,4.16,1.03,0.03,0,5.75,221
2018/2/23 8:00,18.2,7.04,1.15,339,28,6.76,1.689,42.2,lr,0.005L,1L,0.1L,0.04,0.01L,5.21,1.04,0.03,0,5.99,222
2018/2/23 10:00,18.3,7.04,0.82,330,29,6.65,1.664,41.6,0.002L,0.005L,1L,0.1L,0.04,0.01L,8.18,1.07,0.04,0.01,8.59,226
2018/2/23 12:00,18.5,7.05,1.2,313,30,6.46,1.615,40.4,0.002L,0.005L,1L,0.1L,0.02,0.01L,5.98,1.38,0.05,0.03,13.7,258
2018/2/23 14:00,19.1,7.07,1.59,301,32,6.23,1.557,38.9,0.002L,0.005L,1L,0.1L,0.02L,0.01L,8.84,1.09,0.07,0.06,16.6,228
2018/2/23 16:00,19.7,7.11,2.15,313,35,6.14,1.536,38.4,0.002L,0.005L,1L,0.1L,0.02L,0.01L,11.2,1.1,0.09,0.08,21.5,229
2018/2/23 18:00,19.9,7.12,2.07,315,38,6.15,1.538,38.4,lr,0.005L,1L,0.1L,0.02L,0.01L,12.39,1.1,0.06,0.04,14.7,229
2018/2/23 20:00,19.4,7.12,2.48,316,37,6.12,1.53,38.3,lr,0.005L,1L,0.1L,0.02L,0.01L,9.65,1.1,0.05,0.03,11.4,229
2018/2/23 22:00,19.1,7.09,1.97,308,35,6.24,1.559,39,0.002L,0.005L,1L,0.1L,0.02L,0.01L,8.94,1.1,0.06,0.04,14.2,229
2018/2/24 0:00,19,7.09,1.73,302,35,6.18,1.545,38.6,0.002L,0.005L,1L,0.1L,0.02L,0.01L,9,1.1,0.05,0.03,12.4,229
2018/2/24 2:00,18.9,7.09,1.62,307,34,6.23,1.558,38.9,0.002L,0.005L,1L,0.1L,0.02L,0.01L,6.79,1.09,0.03,0,7.07,228
2018/2/24 4:00,18.8,7.08,1.41,307,33,6.31,1.578,39.4,0.002L,0.005L,1L,0.1L,0.02L,0.01L,4.62,1.09,0.04,0.01,8.21,228
2018/2/24 6:00,18.8,7.08,1.68,311,32,lr,lr,lr,0.002L,0.005L,1L,0.1L,0.02L,0.01L,5.28,1.09,0.03,0,7.07,228
2018/2/24 8:00,18.8,7.07,1.37,307,32,lr,lr,lr,0.002L,0.005L,1L,0.1L,0.02L,0.01L,,,,,,
2018/2/24 10:00,19.1,7.11,2.21,300,40,DEL,DEL,DEL,0.002L,0.005L,1L,0.1L,0.02L,0.01L,9.06,1.11,0.08,0.06,17.9,230
2018/2/24 12:00,19.7,7.21,4.33,304,48,DEL,DEL,DEL,0.002L,0.005L,1L,0.1L,0.02L,0.01L,7.78,1.13,0.04,0.02,10.2,232
2018/2/24 14:00,20.5,7.22,4.33,302,46,8.26,DEL,42.4,0.002L,0.005L,1L,0.1L,0.02L,0.01L,8.23,1.12,0.05,0.02,10.6,231
2018/2/24 16:00,20.8,7.21,3.3,307,47,8.93,DEL,42.4,0.002L,0.005L,1L,0.1L,0.02L,0.01L,8.29,1.13,0.04,0.02,10.4,232
2018/2/24 18:00,20.6,7.13,2.12,297,38,10.09,DEL,42.4,0.002L,0.005L,1L,0.1L,0.02L,lr,8.32,1.13,0.05,0.03,11.8,232
2018/2/24 20:00,20.5,7.19,2.87,300,41,7.39,DEL,42.2,0.002L,0.005L,1L,0.1L,0.02L,lr,8.99,1.13,0.07,0.05,16.5,232
2018/2/24 22:00,20.3,7.13,1.59,298,41,17.64,DEL,40.7,0.002L,0.005L,1L,0.1L,0.02L,lr,8.06,1.13,0.05,0.02,11.1,232
2018/2/25 0:00,20.1,7.09,1.69,304,40,8.28,DEL,43,0.002L,0.005L,1L,0.1L,0.02L,lr,7.22,1.13,0.04,0.02,9.74,232
2018/2/25 2:00,19.9,7.07,0.25,294,39,11.22,DEL,40.7,0.002L,0.005L,1L,0.1L,0.02L,lr,7.37,1.13,0.03,0,6.5,232
2018/2/25 4:00,19.9,7.06,0.25,304,40,8.57,DEL,42.8,0.002L,0.005L,1L,0.1L,0.02L,lr,8.27,1.13,0.07,0.05,15.3,232
2018/2/25 6:00,19.8,7.11,1.32,302,39,10.53,DEL,42.6,0.002L,0.005L,1L,0.1L,0.02L,lr,10.29,1.13,0.06,0.04,14.8,232
2018/2/25 8:00,20,7.12,0.92,301,42,6.24,DEL,42,0.002L,0.005L,1L,0.1L,0.02L,lr,9.53,1.16,0.07,0.06,17.2,235
2018/2/25 10:00,20.3,7.13,0.46,319,48,9.94,DEL,42.1,0.002L,0.005L,1L,0.1L,0.02L,lr,11.04,1.16,0.07,0.05,15.7,235
2018/2/25 12:00,21,7.18,0.95,303,50,10.56,DEL,42.6,0.002L,0.005L,1L,0.1L,0.02L,lr,9.39,1.18,0.05,0.03,12.8,237
2018/2/25 14:00,21.5,7.19,1.1,301,48,13.15,1.643,46,0.002L,0.005L,1L,0.1L,0.02L,lr,8.99,1.18,0.04,0.02,9.24,237
2018/2/25 16:00,21.8,7.26,1.42,311,56,5.81,0.969,27.1,0.002L,0.005L,1L,0.1L,0.02L,0.02,8.7,1.2,0.07,0.05,16.7,239
2018/2/25 18:00,21.4,7.16,0.75,295,51,7.92,1.32,37,0.002L,0.005L,1L,0.1L,0.02L,0.03,8.13,1.18,0.04,0.02,9.24,237
2018/2/25 20:00,21,7.18,0.97,302,52,5.08,0.847,23.7,0.002L,0.005L,1L,0.1L,0.02L,0.02,4.29,1.18,0.03,0,7.35,237
2018/2/25 22:00,20.9,7.17,0.78,304,52,6.61,1.101,30.8,0.002L,0.005L,1L,0.1L,0.02L,0.02,5.04,1.2,0.02,0,5.98,239
2018/2/26 0:00,20.6,7.13,0.33,310,47,6.98,1.163,32.6,0.002L,0.005L,1L,0.1L,0.02L,0.02,4,1.19,0.01,-0.02,3.09,238
2018/2/26 2:00,20.2,7.09,0.01L,300,46,6.37,1.062,29.7,0.002L,0.005L,1L,0.1L,0.02L,0.02,6.49,1.19,0.04,0.01,8.33,238
2018/2/26 4:00,19.8,7.07,0.01L,295,44,10.03,1.671,46.8,0.002L,0.005L,1L,0.1L,0.02L,0.03,8.07,1.18,0.03,0,6.4,237
2018/2/26 6:00,19.5,7.05,0.01L,311,40,8.62,1.437,40.2,0.002L,0.005L,1L,0.1L,0.02L,0.03,6.54,1.18,0.03,0,6.4,237
2018/2/26 8:00,19.2,7.03,0.01,320,37,7.16,1.193,33.4,0.002L,0.005L,1L,0.1L,0.02,0.02,5.06,1.19,0.03,0,6.19,238
2018/2/26 10:00,19.2,7.02,0.07,294,39,9.19,1.531,42.9,0.002L,0.005L,1L,0.1L,0.03,0.03,5.98,1.19,0.03,0.01,8.09,238
2018/2/26 12:00,19.3,7.03,0.01L,304,41,4.48,0.746,20.9,0.002L,0.005L,1L,0.1L,0.02,0.01,2.15,1.2,0.02,-0.01,4.3,239
2018/2/26 14:00,19.6,7.06,0.01L,298,49,7.96,1.327,37.2,0.002L,0.005L,1L,0.1L,0.02L,0.03,3.8,1.25,0.04,0.01,9.52,244
2018/2/26 16:00,20,7.07,0.01L,303,42,9.13,1.521,42.6,0.002L,0.005L,1L,0.1L,0.03,0.03,7.41,1.23,0.03,0.01,8.23,242
2018/2/26 18:00,19.8,7.04,0.01L,293,44,9.69,1.614,45.2,0.002L,0.005L,1L,0.1L,0.02,0.03,7.9,1.21,0.06,0.04,13.4,240
2018/2/26 20:00,19.7,7.04,0.01L,300,44,5.86,0.977,27.4,0.002L,0.005L,1L,0.1L,0.02L,0.02,7.37,1.21,0.05,0.02,11,240
2018/2/26 22:00,19.6,7.03,0.01L,306,42,8.62,1.436,40.2,0.002L,0.005L,1L,0.1L,0.02,0.03,9.57,1.23,0.06,0.04,14,242
2018/2/27 0:00,19.2,7.01,0.01L,311,37,7.43,1.238,34.7,0.002L,0.005L,1L,0.1L,0.04,0.02,7.34,1.23,0.04,0.02,10.2,242
2018/2/27 2:00,19,7,0.01L,299,38,5.61,0.935,26.2,0.002L,0.005L,1L,0.1L,0.03,0.02,12.36,1.13,0.11,0.1,25.5,232
2018/2/27 4:00,18.9,7.01,0.01L,293,38,8.48,1.414,39.6,0.002L,0.005L,1L,0.1L,0.02L,0.03,21.58,0.97,0.15,0.15,32.2,215
2018/2/27 6:00,18.8,7,0.01L,285,37,8.51,1.418,39.7,0.002L,0.005L,1L,0.1L,0.02L,0.03,15.37,0.92,0.1,0.09,21,210
2018/2/27 8:00,18.7,6.99,0.02,295,37,6.56,1.094,30.6,0.002L,0.005L,1L,0.1L,0.02L,0.02,9.37,0.93,0.04,0.02,9.07,211
2018/2/27 10:00,19.1,7,0.01L,296,41,9.01,1.501,42,0.002L,0.005L,1L,0.1L,0.02L,0.03,7.39,0.96,0.04,0.02,9.42,214
2018/2/27 12:00,20,7.06,0.01L,284,53,6.12,1.021,28.6,0.002L,0.005L,1L,0.1L,0.02L,0.02,7.49,0.96,0.05,0.03,10.7,214
2018/2/27 14:00,20.5,7.07,0.01L,294,46,7.53,1.255,35.1,0.002L,0.005L,1L,0.1L,0.02L,0.03,6.58,0.99,0.03,0,6.73,217
2018/2/27 16:00,20.9,7.12,0.17,293,54,5.52,0.92,25.8,0.002L,0.005L,1L,0.1L,0.02L,0.02,5.53,0.99,0.04,0.01,8.03,217
2018/2/27 18:00,20.9,7.18,1.35,245,60,5.11,0.852,23.9,0.002L,0.005L,1L,0.1L,0.02L,0.02,4.81,0.99,0.01,-0.02,1.95,217
2018/2/27 20:00,20.5,7.09,0.25,297,50,7.56,1.261,35.3,0.002L,0.005L,1L,0.1L,0.02L,0.03,5.42,0.99,0.04,0.02,9.55,217
2018/2/27 22:00,20.1,7.07,0.01L,297,45,6.09,1.015,28.4,0.002L,0.005L,1L,0.1L,0.02L,0.02,6.17,1,0.05,0.03,10.5,218
2018/2/28 0:00,20.1,7.06,0.01L,299,46,9.62,1.604,44.9,0.002L,0.005L,1L,0.1L,0.02L,0.03,5.45,1,0.05,0.03,11.1,218
2018/2/28 2:00,20,7.06,0.01L,293,43,5.92,0.986,27.6,0.002L,0.005L,1L,0.1L,0.02L,0.02,7.34,1,0.05,0.03,11.3,218
2018/2/28 4:00,19.9,7.04,0.01L,296,37,2.62,0.436,12.2,0.002L,0.005L,1L,0.1L,0.02L,0.01L,6.71,1,0.05,0.03,11.8,218
2018/2/28 6:00,19.9,7.06,0.05,296,37,3.47,0.579,16.2,0.002L,0.005L,1L,0.1L,0.02L,0.01,5.95,1,0.02,0,5.45,218
2018/2/28 8:00,20,7.07,0.04,293,38,2.88,0.48,13.4,0.002L,0.005L,1L,0.1L,0.02L,0.01L,4.97,1,0.05,0.03,10.9,218
2018/2/28 10:00,20.2,7.1,0.04,293,41,4.51,0.752,21,0.002L,0.005L,1L,0.1L,0.02L,0.02,11.16,1.01,0.04,0.02,9.86,219
2018/2/28 12:00,20.9,7.17,1.02,291,41,6.54,1.09,30.5,0.002L,0.005L,1L,0.1L,0.02L,0.02,8.93,1.03,0.06,0.04,13.7,221
2018/2/28 14:00,21.8,7.23,1.3,285,42,6.23,1.038,29.1,0.002L,0.005L,1L,0.1L,0.02L,D,8.27,1.01,0.02,0,5.04,219
2018/2/28 16:00,22.4,7.24,1.27,285,43,D,D,D,0.002L,0.005L,1L,0.1L,0.02L,D,4.97,1.03,0.06,0.04,12.6,221
2018/2/28 18:00,22.1,7.25,0.82,283,44,D,D,D,0.002L,0.005L,1L,0.1L,0.02L,D,7.43,1.03,0.04,0.02,8.84,221
2018/2/28 20:00,22.2,7.29,1.01,291,40,D,D,D,0.002L,0.005L,1L,0.1L,0.02L,D,6.71,1.03,0.04,0.02,9.28,221
2018/2/28 22:00,22.4,7.38,1.26,284,41,D,D,D,0.002L,0.005L,1L,0.1L,0.02L,D,7.09,1.03,0.06,0.03,12.2,221
2018/3/1 0:00,22.5,7.4,1.21,279,44,D,D,D,0.002L,0.005L,1L,0.1L,0.02L,D,9.05,1.04,0.06,0.04,13.1,222
2018/3/1 2:00,22.4,7.35,0.51,283,45,D,D,D,0.002L,0.005L,1L,0.1L,0.02L,D,11.15,1.04,0.07,0.05,14.9,222
2018/3/1 4:00,22.2,7.3,0.61,293,40,D,D,D,0.002L,0.005L,1L,0.1L,0.02L,D,10.91,1.04,0.07,0.05,14.9,222
2018/3/1 6:00,22,7.25,0.24,287,36,D,D,D,0.002L,0.005L,1L,0.1L,0.02L,D,8.32,1.04,0.04,0.02,9.55,222
2018/3/1 8:00,21.9,7.19,0.01L,305,36,D,D,D,0.002L,0.005L,1L,0.1L,0.02L,D,5.86,1.04,0.04,0.02,9.32,222
2018/3/1 10:00,22,7.16,0.01,283,36,D,D,D,0.002L,0.005L,1L,0.1L,0.02L,D,5.9,1.06,0.03,0.01,7.62,224
2018/3/1 12:00,22.8,7.2,9.69,295,49,DEL,DEL,DEL,0.002L,0.005L,1L,0.1L,0.02L,0.09,7.89,1.06,0.04,0.02,10.1,224
2018/3/1 14:00,22.9,7.18,7.36,297,34,DEL,DEL,DEL,0.002L,0.005L,1L,0.1L,0.02L,0.09,5.66,1.11,0.04,0.01,8.28,230
2018/3/1 16:00,22.8,7.21,8.26,299,42,DEL,DEL,DEL,0.002L,0.005L,1L,0.1L,0.02L,0.1,7.73,1.11,0.1,0.08,22.3,230
2018/3/1 18:00,22.5,7.17,6.41,301,36,DEL,DEL,DEL,0.002L,0.005L,1L,0.1L,0.02L,0.09,14.74,1.09,0.08,0.07,18.5,228
2018/3/1 20:00,22.1,7.14,5.95,310,37,DEL,DEL,DEL,0.002L,0.005L,1L,0.1L,0.02L,0.1,10.11,1.08,0.07,0.05,15,227
2018/3/1 22:00,21.7,7.13,4.69,317,34,DEL,DEL,DEL,0.002L,0.005L,1L,0.1L,0.02L,0.1,7.81,1.09,0.04,0.02,10,228
2018/3/2 0:00,21.5,7.11,4.59,322,25,9.59,1.151,57.5,0.002L,0.005L,1L,0.1L,0.02L,0.1,8.56,1.07,0.06,0.04,13.8,226
2018/3/2 2:00,21.6,7.12,4.67,324,24,8.56,1.027,51.4,0.002L,0.005L,1L,0.1L,0.02L,0.09,6.37,1.07,0.02,0,5.65,226
2018/3/2 4:00,21.6,7.12,4.3,335,22,9.84,1.181,59,0.002L,0.005L,1L,0.1L,0.02L,0.1,4.26,1.09,0.03,0,7.07,228
2018/3/2 6:00,21.6,7.12,4.13,321,23,9.15,1.099,54.9,0.002L,0.005L,1L,0.1L,0.02L,0.09,5.13,1.08,0.04,0.01,8.4,227
2018/3/2 8:00,21.6,7.11,3.86,323,23,9.22,1.106,55.3,0.002L,0.005L,1L,0.1L,0.02L,0.09,,,,,,
2018/3/2 10:00,21.7,7.12,4.35,332,28,9.18,1.102,55.1,0.002L,0.005L,1L,0.1L,0.02L,0.09,11.53,1.1,0.03,0,5.95,229
2018/3/2 12:00,21.9,7.12,3.94,333,24,9.62,1.155,57.7,0.002L,0.005L,1L,0.1L,0.02L,0.1,11.13,1.09,0.07,0.06,16.4,228
2018/3/2 14:00,22.4,7.15,5.71,334,29,8.64,1.036,51.8,0.002L,0.005L,1L,0.1L,0.02L,0.09,8.9,1.1,0.06,0.04,14.2,229
2018/3/2 16:00,22.8,7.16,4.88,339,23,10.46,1.255,62.8,0.002L,0.005L,1L,0.1L,0.02L,0.1,6.82,1.1,0.02,-0.01,4.58,229
2018/3/2 18:00,22.6,7.16,4.5,297,25,10.02,1.203,60.1,0.002L,0.005L,1L,0.1L,0.02L,0.1,4.34,1.1,0.03,0.01,7.79,229
2018/3/2 20:00,22.1,7.14,3.9,334,19,9.85,1.182,59.1,0.002L,0.005L,1L,0.1L,0.02L,0.1,2.93,1.1,0.03,0,5.95,229
2018/3/2 22:00,21.9,7.13,2.65,341,18,9.78,1.173,58.7,0.002L,0.005L,1L,0.1L,0.02L,0.1,4.36,1.09,0.04,0.02,9.12,228
2018/3/3 0:00,21.8,7.12,2.64,337,18,9.98,1.197,59.9,0.002L,0.005L,1L,0.1L,0.02L,0.1,5.76,1.09,0.03,0.01,7.52,228
2018/3/3 2:00,21.7,7.12,2.35,337,16,9.09,1.091,54.6,0.002L,0.005L,1L,0.1L,0.02L,0.09,5.26,1.1,0.04,0.01,8.02,229
2018/3/3 4:00,21.6,7.11,1.9,346,18,9.55,1.146,57.3,0.002L,0.005L,1L,0.1L,0.02L,0.1,5.48,1.1,0.04,0.02,9.62,229
2018/3/3 6:00,21.6,7.11,1.76,343,18,9.88,1.185,59.3,0.002L,0.005L,1L,0.1L,0.02L,0.1,5.16,1.1,0.04,0.01,8.47,229
2018/3/3 8:00,21.5,7.11,1.71,343,21,9.7,1.164,58.2,0.002L,0.005L,1L,0.1L,0.02L,0.1,4.77,1.1,0.02,-0.01,4.81,229
2018/3/3 10:00,21.7,7.11,1.7,346,22,10.08,1.21,60.5,0.002L,0.005L,1L,0.1L,0.02L,0.1,6.07,1.09,0.04,0.02,10.3,228
2018/3/3 12:00,22.2,7.12,2.49,355,22,10.32,1.238,61.9,0.002L,0.005L,1L,0.1L,0.02L,0.1,6.1,1.1,0.04,0.02,8.93,229
2018/3/3 14:00,22.9,7.16,4.28,350,32,9.84,1.181,59,0.002L,0.005L,1L,0.1L,0.02L,0.1,7.21,1.11,0.06,0.04,14,230
2018/3/3 16:00,23.5,7.2,3.7,374,30,11.21,1.345,67.3,0.002L,0.005L,1L,0.1L,0.02L,0.11,6.78,1.29,0,-0.04,-0.5,249
2018/3/3 18:00,23.5,7.21,3.64,375,26,10.52,1.262,63.1,0.002L,0.005L,1L,0.1L,0.02L,0.11,2.37,1.11,0.05,0.03,11.3,230
2018/3/3 20:00,23.4,7.2,3.7,367,27,9.98,1.198,59.9,0.002L,0.005L,1L,0.1L,0.02L,0.1,5.41,1.13,0.04,0.02,9.28,232
2018/3/3 22:00,23.3,7.21,3.83,370,28,9.93,1.191,59.6,0.002L,0.005L,1L,0.1L,0.02L,0.1,9.47,1.1,0.06,0.04,12.8,229
2018/3/4 0:00,23.3,7.21,3.56,366,26,9.49,1.139,57,0.002L,0.005L,1L,0.1L,0.02L,0.09,8.31,1.1,0.03,0.01,7.56,229
2018/3/4 2:00,23.3,7.21,3.77,369,25,9.35,1.122,56.1,0.002L,0.005L,1L,0.1L,0.02L,0.09,7.28,1.11,0.04,0.02,9.2,230
2018/3/4 4:00,23.3,7.2,3.27,363,27,9.22,1.106,55.3,0.002L,0.005L,1L,0.1L,0.02L,0.09,10.21,1.11,0.06,0.04,14,230
2018/3/4 6:00,23.3,7.18,2.42,351,30,9.06,1.087,54.4,0.002L,0.005L,1L,0.1L,0.02L,0.09,10.91,1.11,0.09,0.08,20.5,230
2018/3/4 8:00,23.2,7.14,1.72,343,30,8.07,0.968,48.4,0.002L,0.005L,1L,0.1L,0.02L,0.08,9.84,1.11,0.08,0.07,19.6,230
2018/3/4 10:00,23.2,7.12,1.54,330,30,8.06,0.968,48.4,0.002L,0.005L,1L,0.1L,0.02L,0.08,7.63,1.11,0.03,0.01,7.59,230
2018/3/4 12:00,23.3,7.1,2.03,310,31,7.98,0.957,47.9,0.002L,0.005L,1L,0.1L,0.02L,0.08,7.39,1.13,0.06,0.04,13.5,232
2018/3/4 14:00,23.4,7.08,1.73,305,32,7.36,0.884,44.2,0.002L,0.005L,1L,0.1L,0.02L,0.07,6.81,1.13,0.01,-0.02,2.55,232
2018/3/4 16:00,23.5,7.07,2.4,310,31,7.39,0.887,44.3,0.002L,0.005L,1L,0.1L,0.02L,0.07,6.7,1.13,0.02,-0.01,4.87,232
2018/3/4 18:00,23.5,7.09,2.45,318,33,7.95,0.954,47.7,0.002L,0.005L,1L,0.1L,0.02L,0.08,5.29,1.14,0.04,0.01,9.09,233
2018/3/4 20:00,23.5,7.1,2.74,328,33,8.23,0.988,49.4,0.002L,0.005L,1L,0.1L,0.02L,0.08,7.26,1.14,0.06,0.04,14.4,233
2018/3/4 22:00,23.3,7.12,2.29,323,33,6.96,0.835,41.7,0.002L,0.005L,1L,0.1L,0.02L,0.07,11.49,1.14,0.06,0.04,13.5,233
2018/3/5 0:00,22.9,7.1,2.17,308,37,7.22,0.867,43.3,0.002L,0.005L,1L,0.1L,0.02L,0.07,15.58,1.16,0.09,0.07,20.2,235
2018/3/5 2:00,22.3,7.03,1.9,305,38,7.08,0.849,42.5,0.002L,0.005L,1L,0.1L,0.02L,0.07,10.97,1.14,0.06,0.04,14.4,233
2018/3/5 4:00,21.9,7.01,1.58,306,43,6.91,0.829,41.5,0.002L,0.005L,1L,0.1L,0.02L,0.07,10.15,1.14,0.05,0.03,12.3,233
2018/3/5 6:00,21.7,7.01,2,288,62,6.68,0.802,40.1,0.002L,0.006,1L,0.1L,0.02L,0.07,9.04,1.16,0.05,0.03,11.8,235
2018/3/5 8:00,21.8,7.02,2.79,359,41,7.91,0.95,47.5,0.002L,0.005L,1L,0.1L,0.02L,0.08,15.07,1.09,0.16,0.16,36.5,228
2018/3/5 10:00,22.4,7.1,2.49,370,50,6.96,0.835,41.7,0.002L,0.006,1L,0.1L,0.02L,0.07,24.8,0.93,0.16,0.16,33.8,211
2018/3/5 12:00,23.2,7.11,2.1,394,57,8.41,1.01,50.5,0.002L,0.006,1L,0.1L,0.02L,0.08,25.4,1,0.22,0.23,48,218
2018/3/5 14:00,24.1,7.16,3.5,430,51,9.53,1.143,57.2,0.002L,0.009,1L,0.1L,0.02L,0.1,23.87,0.93,0.13,0.13,27.4,211
2018/3/5 16:00,24.9,7.21,3.84,440,50,8.55,1.025,51.3,0.002L,0.005L,1L,0.1L,0.02L,0.09,17.2,0.89,0.1,0.09,20.5,207
2018/3/5 18:00,25.1,7.26,4.06,473,49,11.41,1.37,68.5,0.002L,0.005L,1L,0.1L,0.02L,0.11,15.47,0.91,0.13,0.12,27.2,209
2018/3/5 20:00,24.9,7.24,3.07,464,44,9.78,1.174,58.7,0.002L,0.005L,lr,lr,0.02L,0.1,12.31,0.92,0.07,0.06,15.1,210
2018/3/5 22:00,24.5,7.24,2.13,478,42,11.24,1.349,67.5,0.002L,0.005L,lr,lr,0.02L,0.11,10.7,0.95,0.07,0.05,14.9,213
2018/3/6 0:00,24.2,7.24,1.58,479,41,9.5,1.139,57,0.002L,0.005L,lr,lr,0.02L,0.09,9.3,0.97,0,-0.03,0.86,215
2018/3/6 2:00,23.4,7.24,1.58,477,36,9,1.08,54,0.002L,0.005L,lr,lr,0.02L,0.09,3.54,1.04,0.1,0.09,22,222
2018/3/6 4:00,23,7.22,1.63,500,38,10.19,1.223,61.2,0.002L,0.005L,lr,lr,0.02L,0.1,12.32,1.01,0.08,0.06,17.1,219
2018/3/6 6:00,23,7.24,1.58,505,37,9.25,1.11,55.5,0.002L,0.005L,lr,lr,0.02L,0.09,8.54,1.05,0.04,0.01,8.03,223
2018/3/6 8:00,22.8,7.24,1.44,506,38,9.6,1.152,57.6,0.002L,0.005L,lr,lr,0.02L,0.1,7.84,1.08,0.04,0.01,8.17,227
2018/3/6 10:00,22.5,7.25,2.07,599,502,10.29,1.235,61.8,0.002L,ZD,1L,0.1L,0.03,0.1,90.1,1.28,0.54,0.62,134,248
2018/3/6 12:00,22.7,7.27,1.19,671,136,10.59,1.27,63.5,0.002L,0.005L,1L,0.1L,0.07,0.11,60.92,1.2,0.22,0.24,52.6,239
2018/3/6 14:00,23.2,7.3,0.99,670,105,9.81,1.177,58.9,0.002L,lr,1L,0.1L,0.07,0.1,29.78,1.07,0.13,0.12,29.4,226
2018/3/6 16:00,23.3,7.27,1.43,642,90,11.03,1.323,66.2,0.002L,lr,1L,0.1L,0.08,0.11,18.47,1,0.08,0.07,18.3,218
2018/3/6 18:00,23.2,7.26,1.61,632,82,10.38,1.245,62.3,0.002L,lr,1L,0.1L,0.07,0.1,12.75,0.97,0.05,0.03,11.4,215
2018/3/6 20:00,23,7.26,1.7,617,79,10.72,1.287,64.3,0.002L,lr,1L,0.1L,0.07,0.11,9.74,0.97,0.05,0.03,11.2,215
